Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-05-28 00:00:00+00:00,2742.23,2762.45,2327.38,2412.1,1554584.61362,2021-05-28 23:59:59.999000+00:00,3934662309.044423,2184249,763125.86389,1931909198.7690516,0
2021-05-29 00:00:00+00:00,2412.34,2574.27,2204.1,2278.74,1379427.18851,2021-05-29 23:59:59.999000+00:00,3288804154.8318715,1887733,681047.48538,1625990815.6297283,0
2021-05-30 00:00:00+00:00,2278.74,2476.42,2180.53,2385.98,1151113.19883,2021-05-30 23:59:59.999000+00:00,2726606138.6317167,1519005,577190.77662,1368058965.0840323,0
2021-05-31 00:00:00+00:00,2385.82,2720.0,2271.44,2706.15,1307958.04068,2021-05-31 23:59:59.999000+00:00,3277131772.1340704,1849177,661801.72603,1660383324.5955362,0
2021-06-01 00:00:00+00:00,2706.15,2740.0,2523.74,2634.57,1179577.10806,2021-06-01 23:59:59.999000+00:00,3081355010.953452,1790186,575201.66943,1503196035.623285,0
2021-06-02 00:00:00+00:00,2634.31,2802.99,2550.0,2706.22,970070.53563,2021-06-02 23:59:59.999000+00:00,2616566301.6287875,1349232,481481.7217,1299176997.0039196,0
2021-06-03 00:00:00+00:00,2706.21,2891.95,2662.4,2857.25,1024290.89423,2021-06-03 23:59:59.999000+00:00,2874856613.490244,1620340,500895.12021,1405843557.4623542,0
2021-06-04 00:00:00+00:00,2857.25,2860.0,2552.0,2689.51,1188314.11191,2021-06-04 23:59:59.999000+00:00,3175186750.490876,1775946,580744.67311,1551953930.2872362,0
2021-06-05 00:00:00+00:00,2689.54,2816.87,2552.23,2627.73,961824.12413,2021-06-05 23:59:59.999000+00:00,2575726370.430859,1670498,485392.70366,1300138730.3691773,0
2021-06-06 00:00:00+00:00,2627.63,2745.0,2614.0,2711.92,673792.69369,2021-06-06 23:59:59.999000+00:00,1814112037.5335104,1336460,330313.64976,889529103.1930318,0
2021-06-07 00:00:00+00:00,2711.92,2847.55,2570.0,2592.05,1152128.07856,2021-06-07 23:59:59.999000+00:00,3149245176.9112635,1926275,577620.94623,1579210256.0021946,0
2021-06-08 00:00:00+00:00,2592.05,2620.99,2304.91,2507.23,1693747.42759,2021-06-08 23:59:59.999000+00:00,4201646662.8817344,2128256,825822.24736,2049450576.8071203,0
2021-06-09 00:00:00+00:00,2507.43,2626.63,2405.28,2610.18,1276718.24011,2021-06-09 23:59:59.999000+00:00,3223323188.070379,1763686,628336.14933,1586470728.7592204,0
2021-06-10 00:00:00+00:00,2610.2,2624.46,2425.11,2471.09,741237.49926,2021-06-10 23:59:59.999000+00:00,1874571746.4354446,978237,363431.81896,918906133.8856995,0
2021-06-11 00:00:00+00:00,2471.01,2497.99,2321.37,2354.01,587364.27358,2021-06-11 23:59:59.999000+00:00,1424975261.8077207,885172,283123.21039,687294443.9824528,0
2021-06-12 00:00:00+00:00,2354.09,2454.53,2256.22,2370.74,767439.4984,2021-06-12 23:59:59.999000+00:00,1807036943.9986243,1127302,387478.69595,912817435.7895497,0
2021-06-13 00:00:00+00:00,2370.64,2548.41,2308.41,2509.33,715948.75986,2021-06-13 23:59:59.999000+00:00,1724097564.334307,1217504,362663.11262,873887342.4001299,0
2021-06-14 00:00:00+00:00,2509.33,2609.17,2461.0,2580.77,684183.55622,2021-06-14 23:59:59.999000+00:00,1730260219.1338103,1118498,344642.00777,871859785.3777082,0
2021-06-15 00:00:00+00:00,2580.58,2640.0,2507.7,2543.54,599826.64933,2021-06-15 23:59:59.999000+00:00,1548303436.0627651,1044834,296745.7672,766423377.3833216,0
2021-06-16 00:00:00+00:00,2543.55,2556.19,2351.18,2367.89,624741.78358,2021-06-16 23:59:59.999000+00:00,1533734359.4130068,896073,284039.92262,698017754.3540518,0
2021-06-17 00:00:00+00:00,2368.02,2460.5,2306.0,2373.28,560667.58566,2021-06-17 23:59:59.999000+00:00,1338389545.0014825,961448,270180.83506,645226707.8364276,0
2021-06-18 00:00:00+00:00,2373.28,2378.0,2139.0,2234.09,778905.20197,2021-06-18 23:59:59.999000+00:00,1758827532.8833416,1067542,371196.26583,838571112.1778259,0
2021-06-19 00:00:00+00:00,2234.09,2278.82,2161.67,2164.67,496872.24997,2021-06-19 23:59:59.999000+00:00,1104923869.4185991,763820,247263.46485,550102564.5556563,0
2021-06-20 00:00:00+00:00,2165.34,2280.01,2040.68,2243.47,743883.64741,2021-06-20 23:59:59.999000+00:00,1599009750.5269032,1035537,372014.61158,800346451.8622458,0
2021-06-21 00:00:00+00:00,2243.49,2260.16,1865.54,1885.49,1629819.66576,2021-06-21 23:59:59.999000+00:00,3252129521.677504,2014010,790387.70091,1576559907.5741658,0
2021-06-22 00:00:00+00:00,1885.27,1998.0,1700.48,1879.28,1695338.08052,2021-06-22 23:59:59.999000+00:00,3158928001.131145,1856357,836934.44825,1561415491.3361254,0
2021-06-23 00:00:00+00:00,1879.29,2045.0,1821.95,1968.14,918612.30494,2021-06-23 23:59:59.999000+00:00,1817518228.9100707,1141790,462271.19818,914984412.7312152,0
2021-06-24 00:00:00+00:00,1967.95,2036.61,1884.79,1989.52,701231.67478,2021-06-24 23:59:59.999000+00:00,1377799766.499455,833337,344155.41659,676304789.1846559,0
2021-06-25 00:00:00+00:00,1989.53,2019.99,1791.22,1808.82,858808.54767,2021-06-25 23:59:59.999000+00:00,1612556879.1072812,1041338,408120.68053,766594867.4201661,0
2021-06-26 00:00:00+00:00,1808.97,1852.8,1717.32,1829.64,832315.14904,2021-06-26 23:59:59.999000+00:00,1478550576.564645,923226,407180.66965,723391264.7348672,0
2021-06-27 00:00:00+00:00,1829.84,1984.5,1804.26,1982.28,696055.79307,2021-06-27 23:59:59.999000+00:00,1299521992.0717993,1091206,354611.53419,662881681.770634,0
2021-06-28 00:00:00+00:00,1982.27,2145.0,1960.52,2084.41,1044244.68308,2021-06-28 23:59:59.999000+00:00,2138998047.877628,1657087,541464.02542,1109375130.9563096,0
2021-06-29 00:00:00+00:00,2084.42,2245.0,2073.57,2165.33,831257.23277,2021-06-29 23:59:59.999000+00:00,1804733069.982989,1536044,421410.27571,915112793.5954355,0
2021-06-30 00:00:00+00:00,2165.46,2287.78,2087.99,2275.68,910583.6032,2021-06-30 23:59:59.999000+00:00,1973676680.8731267,1464112,455834.94051,988252389.8537891,0
2021-07-01 00:00:00+00:00,2275.68,2275.93,2073.12,2106.41,787865.25137,2021-07-01 23:59:59.999000+00:00,1688043308.1272573,1414518,384175.37542,822709363.8629833,0
2021-07-02 00:00:00+00:00,2106.41,2160.0,2018.5,2154.13,672282.37476,2021-07-02 23:59:59.999000+00:00,1397269246.2664564,862561,337006.28168,700715966.082419,0
2021-07-03 00:00:00+00:00,2153.95,2240.0,2112.01,2226.99,569264.801,2021-07-03 23:59:59.999000+00:00,1248888441.2531536,922576,295114.62138,647377288.8497531,0
2021-07-04 00:00:00+00:00,2226.99,2389.93,2189.58,2322.69,590656.25069,2021-07-04 23:59:59.999000+00:00,1365904900.349907,1204553,301461.36172,697045137.9373571,0
2021-07-05 00:00:00+00:00,2322.69,2324.64,2157.32,2196.53,781806.31605,2021-07-05 23:59:59.999000+00:00,1753862827.3791046,1264204,376068.64852,843863080.0280032,0
2021-07-06 00:00:00+00:00,2196.85,2350.0,2193.0,2322.5,785330.17152,2021-07-06 23:59:59.999000+00:00,1803108194.4684093,1326163,394638.45053,905951763.471528,0
2021-07-07 00:00:00+00:00,2322.51,2409.0,2291.9,2316.57,666501.35572,2021-07-07 23:59:59.999000+00:00,1570553094.637571,1113578,341514.34243,804702677.2747095,0
2021-07-08 00:00:00+00:00,2316.25,2325.6,2084.79,2116.33,880265.04124,2021-07-08 23:59:59.999000+00:00,1926184139.309848,1234614,430334.02257,941278322.1307552,0
2021-07-09 00:00:00+00:00,2116.32,2189.4,2046.51,2146.99,738611.36304,2021-07-09 23:59:59.999000+00:00,1568646237.310995,867603,376374.9264,799855032.1068395,0
2021-07-10 00:00:00+00:00,2146.99,2194.82,2074.16,2110.69,499071.85904,2021-07-10 23:59:59.999000+00:00,1058023794.511424,646476,244207.37542,517802339.24897593,0
2021-07-11 00:00:00+00:00,2110.68,2174.0,2081.02,2140.45,342294.40302,2021-07-11 23:59:59.999000+00:00,727911535.268998,479138,175830.75143,374053441.9544357,0
2021-07-12 00:00:00+00:00,2140.54,2167.83,2006.68,2031.58,540630.10742,2021-07-12 23:59:59.999000+00:00,1126108847.3713694,725803,259649.61299,541195461.2027713,0
2021-07-13 00:00:00+00:00,2031.57,2047.35,1918.0,1940.15,647388.24969,2021-07-13 23:59:59.999000+00:00,1287490852.461495,902810,316356.56219,629467223.5950301,0
2021-07-14 00:00:00+00:00,1940.44,2019.18,1865.0,1994.58,690505.60937,2021-07-14 23:59:59.999000+00:00,1342931974.3496463,936438,340257.8567,661765917.4307932,0
2021-07-15 00:00:00+00:00,1994.41,2042.88,1881.0,1919.51,645271.32563,2021-07-15 23:59:59.999000+00:00,1251834409.941772,865033,327273.48478,635240853.6881751,0
2021-07-16 00:00:00+00:00,1919.54,1965.0,1850.0,1876.26,577068.89724,2021-07-16 23:59:59.999000+00:00,1097832472.3221335,721120,281955.46534,536656638.66655445,0
2021-07-17 00:00:00+00:00,1876.47,1919.19,1844.45,1899.59,430300.51578,2021-07-17 23:59:59.999000+00:00,810628641.2579023,576008,216291.07537,407705129.4338168,0
2021-07-18 00:00:00+00:00,1899.5,1993.79,1877.1,1891.64,534837.63654,2021-07-18 23:59:59.999000+00:00,1038104997.5220177,768528,265665.55659,515762272.12334466,0
2021-07-19 00:00:00+00:00,1891.65,1919.0,1805.0,1818.73,547419.93771,2021-07-19 23:59:59.999000+00:00,1011627398.9238826,641063,251885.98865,465870373.918487,0
2021-07-20 00:00:00+00:00,1818.73,1841.34,1706.0,1786.03,786257.272,2021-07-20 23:59:59.999000+00:00,1386498470.3401668,943640,361612.01276,638066651.1050907,0
2021-07-21 00:00:00+00:00,1786.03,2035.23,1747.55,1995.5,1115949.82033,2021-07-21 23:59:59.999000+00:00,2138345813.7854447,1304423,572242.67732,1096535844.2912285,0
2021-07-22 00:00:00+00:00,1995.5,2046.0,1947.62,2024.56,768854.3659,2021-07-22 23:59:59.999000+00:00,1536669128.5204518,1074800,380631.63083,760682754.9789101,0
2021-07-23 00:00:00+00:00,2024.27,2130.9,1993.22,2124.25,708160.91322,2021-07-23 23:59:59.999000+00:00,1455496732.0516539,1035643,369453.14045,759725736.552947,0
2021-07-24 00:00:00+00:00,2124.26,2199.5,2105.58,2184.75,633075.18592,2021-07-24 23:59:59.999000+00:00,1360667031.9830072,1056670,325598.83875,699891567.7571777,0
2021-07-25 00:00:00+00:00,2184.9,2197.41,2105.93,2189.79,535630.27,2021-07-25 23:59:59.999000+00:00,1154562327.6539447,941623,264032.01071,569308146.3799201,0
2021-07-26 00:00:00+00:00,2189.82,2433.65,2171.57,2228.08,1393738.163,2021-07-26 23:59:59.999000+00:00,3222622416.2567244,2252910,700749.72547,1620304810.082424,0
2021-07-27 00:00:00+00:00,2227.81,2319.26,2150.5,2299.49,906359.23478,2021-07-27 23:59:59.999000+00:00,2025582065.4137945,1502763,453060.9884,1012813193.018728,0
2021-07-28 00:00:00+00:00,2299.47,2345.0,2243.15,2300.9,718202.57727,2021-07-28 23:59:59.999000+00:00,1649860557.2934496,1287050,354056.40824,813646516.7585101,0
2021-07-29 00:00:00+00:00,2300.9,2400.0,2266.12,2382.92,499364.83496,2021-07-29 23:59:59.999000+00:00,1157988358.946293,1036449,256551.90722,595101393.8037223,0
2021-07-30 00:00:00+00:00,2382.93,2471.7,2315.92,2461.81,762577.28797,2021-07-30 23:59:59.999000+00:00,1824191451.558631,1428312,392130.06114,938693364.8598524,0
2021-07-31 00:00:00+00:00,2461.77,2553.86,2420.68,2531.05,507601.05026,2021-07-31 23:59:59.999000+00:00,1253810139.138371,1007386,260698.67822,644275659.9179009,0
2021-08-01 00:00:00+00:00,2531.1,2697.61,2511.24,2555.69,853495.94078,2021-08-01 23:59:59.999000+00:00,2217485596.778454,1810440,424598.26467,1103204692.3483703,0
2021-08-02 00:00:00+00:00,2555.5,2666.0,2507.0,2606.93,726701.84952,2021-08-02 23:59:59.999000+00:00,1887684672.4710493,1596914,349146.53842,907116380.7113304,0
2021-08-03 00:00:00+00:00,2606.92,2632.44,2442.32,2509.04,792960.84375,2021-08-03 23:59:59.999000+00:00,1986976146.0041504,1701919,379722.87711,951417932.12994,0
2021-08-04 00:00:00+00:00,2508.51,2772.71,2457.68,2724.78,954590.7536,2021-08-04 23:59:59.999000+00:00,2498364633.894655,1839302,487804.51345,1277999531.4875937,0
2021-08-05 00:00:00+00:00,2724.55,2843.98,2529.91,2826.99,1307720.20654,2021-08-05 23:59:59.999000+00:00,3553456266.7719693,2690052,667954.4434,1816958298.9456925,0
2021-08-06 00:00:00+00:00,2827.01,2946.75,2720.06,2891.58,825399.48637,2021-08-06 23:59:59.999000+00:00,2334160884.125929,1873337,414224.32756,1171841746.7253795,0
2021-08-07 00:00:00+00:00,2891.54,3171.0,2865.5,3160.31,1205277.10095,2021-08-07 23:59:59.999000+00:00,3673732670.3173537,2318608,626027.34275,1908033758.046348,0
2021-08-08 00:00:00+00:00,3160.48,3189.99,2949.03,3011.85,966349.70579,2021-08-08 23:59:59.999000+00:00,2979960615.1300263,1771162,483981.14361,1494356685.81815,0
2021-08-09 00:00:00+00:00,3011.84,3186.0,2893.23,3160.52,1129584.61614,2021-08-09 23:59:59.999000+00:00,3453771928.060336,2114151,561464.36607,1719164995.6906047,0
2021-08-10 00:00:00+00:00,3160.51,3233.0,3051.22,3141.66,880675.74443,2021-08-10 23:59:59.999000+00:00,2763516346.6677885,1824522,446954.52251,1403643255.700469,0
2021-08-11 00:00:00+00:00,3141.14,3274.0,3120.27,3160.5,732546.60433,2021-08-11 23:59:59.999000+00:00,2351996141.7972207,1786853,363763.55938,1168247882.8953278,0
2021-08-12 00:00:00+00:00,3160.4,3239.0,2979.29,3045.96,737628.45808,2021-08-12 23:59:59.999000+00:00,2283938414.771762,1587719,349848.69183,1083322209.190179,0
2021-08-13 00:00:00+00:00,3046.11,3327.83,3033.8,3322.32,579333.40323,2021-08-13 23:59:59.999000+00:00,1867199038.7077763,1311322,302432.48843,975151109.1948576,0
2021-08-14 00:00:00+00:00,3322.33,3330.98,3200.0,3263.16,486102.53787,2021-08-14 23:59:59.999000+00:00,1587713825.686179,1014420,237085.55544,774933248.7153627,0
2021-08-15 00:00:00+00:00,3263.16,3320.0,3111.13,3307.09,565579.67765,2021-08-15 23:59:59.999000+00:00,1813755247.625386,1224556,278202.49839,892667696.2892821,0
2021-08-16 00:00:00+00:00,3307.35,3335.0,3135.22,3146.53,635667.05422,2021-08-16 23:59:59.999000+00:00,2062860388.3954492,1940766,299737.20397,973748229.973464,0
2021-08-17 00:00:00+00:00,3147.18,3290.0,2991.89,3011.72,804996.06971,2021-08-17 23:59:59.999000+00:00,2535149204.5375986,1644472,374586.04818,1180969163.5711126,0
2021-08-18 00:00:00+00:00,3011.73,3125.81,2950.0,3014.55,625103.25568,2021-08-18 23:59:59.999000+00:00,1902429362.9636242,1093813,312124.66699,950560051.1196573,0
2021-08-19 00:00:00+00:00,3014.18,3188.0,2958.33,3184.12,634769.92174,2021-08-19 23:59:59.999000+00:00,1931520693.6103961,1297759,323213.07804,984487319.539263,0
2021-08-20 00:00:00+00:00,3184.11,3300.0,3177.16,3284.82,558127.4554,2021-08-20 23:59:59.999000+00:00,1809283029.2179065,1137843,279786.28754,907257350.5530814,0
2021-08-21 00:00:00+00:00,3284.81,3309.16,3207.0,3223.43,421156.09084,2021-08-21 23:59:59.999000+00:00,1375973641.1631632,777622,211442.3087,691281509.7907203,0
2021-08-22 00:00:00+00:00,3223.36,3272.0,3126.42,3238.0,406479.07654,2021-08-22 23:59:59.999000+00:00,1304347038.571357,803263,200170.96021,642534234.4598523,0
2021-08-23 00:00:00+00:00,3238.0,3377.89,3230.02,3321.28,602103.44614,2021-08-23 23:59:59.999000+00:00,2000534992.1483488,1520784,307844.29088,1023003561.2471209,0
2021-08-24 00:00:00+00:00,3321.28,3357.85,3147.31,3170.62,540480.07853,2021-08-24 23:59:59.999000+00:00,1758604481.599847,984324,255974.71494,833541906.1232423,0
2021-08-25 00:00:00+00:00,3170.63,3248.0,3080.0,3226.87,483697.69444,2021-08-25 23:59:59.999000+00:00,1534476278.2531996,1031704,237587.76403,754272690.4561902,0
2021-08-26 00:00:00+00:00,3226.88,3250.0,3053.3,3093.2,442298.47372,2021-08-26 23:59:59.999000+00:00,1382397989.4504704,959232,210645.9104,658517127.7445049,0
2021-08-27 00:00:00+00:00,3093.06,3280.0,3060.18,3273.45,451027.80711,2021-08-27 23:59:59.999000+00:00,1434311977.245256,802187,231317.4704,735958225.3697007,0
2021-08-28 00:00:00+00:00,3273.89,3287.0,3210.31,3244.48,262360.34921,2021-08-28 23:59:59.999000+00:00,850631439.0532795,539377,128912.53425,418041843.9212773,0
2021-08-29 00:00:00+00:00,3244.75,3285.0,3152.34,3223.47,335806.7827,2021-08-29 23:59:59.999000+00:00,1078681950.902087,661232,168361.7531,541070972.50378,0
2021-08-30 00:00:00+00:00,3223.47,3347.95,3143.0,3229.64,625347.27541,2021-08-30 23:59:59.999000+00:00,2027490192.4973872,1228525,317195.90286,1029315993.394146,0
2021-08-31 00:00:00+00:00,3229.14,3476.0,3188.77,3429.2,863071.13092,2021-08-31 23:59:59.999000+00:00,2895209449.7077646,1772849,431197.75023,1446458670.566067,0
2021-09-01 00:00:00+00:00,3429.19,3842.0,3382.22,3826.82,845759.95868,2021-09-01 23:59:59.999000+00:00,3038498667.85424,2022132,445083.48573,1600713524.7388706,0
2021-09-02 00:00:00+00:00,3826.82,3836.8,3717.04,3785.82,525165.7996,2021-09-02 23:59:59.999000+00:00,1981758437.085756,1402190,255406.3611,963939552.296903,0
2021-09-03 00:00:00+00:00,3785.82,4027.88,3705.05,3938.11,655903.75739,2021-09-03 23:59:59.999000+00:00,2557662974.330016,1678132,334965.95109,1306320160.6493838,0
2021-09-04 00:00:00+00:00,3938.11,3970.0,3832.5,3885.52,364478.1193,2021-09-04 23:59:59.999000+00:00,1422981232.233712,996623,176186.7034,688072330.17936,0
2021-09-05 00:00:00+00:00,3885.61,3980.0,3830.0,3950.29,365759.8597,2021-09-05 23:59:59.999000+00:00,1432553302.476841,1083584,187163.4226,733284736.185792,0
2021-09-06 00:00:00+00:00,3950.28,3970.0,3864.3,3926.77,397768.5783,2021-09-06 23:59:59.999000+00:00,1562560096.3757699,865160,199177.0547,782756030.92282,0
2021-09-07 00:00:00+00:00,3926.67,3947.15,3005.0,3434.57,1203536.00209,2021-09-07 23:59:59.999000+00:00,4298119218.282753,2359100,567117.08258,2025608219.4950175,0
2021-09-08 00:00:00+00:00,3434.84,3560.0,3215.16,3499.0,780611.7657,2021-09-08 23:59:59.999000+00:00,2665272033.9801083,1783652,385803.0214,1318127754.089355,0
2021-09-09 00:00:00+00:00,3499.01,3567.06,3390.4,3424.93,628553.8831,2021-09-09 23:59:59.999000+00:00,2194182935.3386383,1147283,313804.0919,1095691059.372896,0
2021-09-10 00:00:00+00:00,3424.94,3514.11,3150.0,3208.86,633026.2659,2021-09-10 23:59:59.999000+00:00,2107283581.30531,1128069,312620.0773,1041506592.916316,0
2021-09-11 00:00:00+00:00,3208.85,3348.37,3200.0,3267.21,413524.1761,2021-09-11 23:59:59.999000+00:00,1355587141.453793,833958,207506.7378,680210107.377414,0
2021-09-12 00:00:00+00:00,3267.1,3474.16,3231.1,3404.21,408858.9595,2021-09-12 23:59:59.999000+00:00,1379322044.6976311,1089138,203397.6282,686413591.484902,0
2021-09-13 00:00:00+00:00,3404.3,3430.3,3108.49,3285.35,647855.7199,2021-09-13 23:59:59.999000+00:00,2103663103.0677478,1363198,311994.072,1013528553.212599,0
2021-09-14 00:00:00+00:00,3285.09,3437.05,3269.95,3434.37,373634.9026,2021-09-14 23:59:59.999000+00:00,1249733657.132103,894664,187175.3987,626226181.393532,0
2021-09-15 00:00:00+00:00,3434.37,3616.16,3357.78,3613.55,428507.5278,2021-09-15 23:59:59.999000+00:00,1486156273.791875,977023,216020.2616,749354190.4142289,0
2021-09-16 00:00:00+00:00,3613.55,3676.28,3481.14,3567.98,467985.4919,2021-09-16 23:59:59.999000+00:00,1680487713.224465,1081868,231345.773,831073629.504893,0
2021-09-17 00:00:00+00:00,3567.97,3594.17,3350.07,3399.81,398888.3705,2021-09-17 23:59:59.999000+00:00,1383268101.5178862,867583,195646.9993,678415330.9529511,0
2021-09-18 00:00:00+00:00,3399.89,3541.96,3368.88,3435.64,315162.7627,2021-09-18 23:59:59.999000+00:00,1090387917.429689,692204,154824.5614,535810347.47977906,0
2021-09-19 00:00:00+00:00,3435.64,3456.53,3277.74,3328.62,312948.0013,2021-09-19 23:59:59.999000+00:00,1052980779.84908,687285,151230.7096,509076793.30780894,0
2021-09-20 00:00:00+00:00,3328.57,3347.82,2913.39,2977.28,917939.57849,2021-09-20 23:59:59.999000+00:00,2834781758.892615,1708278,438137.50219,1353089301.934755,0
2021-09-21 00:00:00+00:00,2977.32,3105.83,2652.0,2765.9,971519.88941,2021-09-21 23:59:59.999000+00:00,2827179157.4349656,1754962,468088.16275,1365275107.8553398,0
2021-09-22 00:00:00+00:00,2766.72,3088.88,2737.54,3076.92,677457.64825,2021-09-22 23:59:59.999000+00:00,1993084668.614384,1200519,356419.52515,1049114512.68168,0
2021-09-23 00:00:00+00:00,3076.92,3174.5,3033.85,3152.5,459293.8858,2021-09-23 23:59:59.999000+00:00,1428616217.718121,885568,230448.3995,716904113.011812,0
2021-09-24 00:00:00+00:00,3152.41,3158.52,2733.0,2928.53,932090.8856,2021-09-24 23:59:59.999000+00:00,2715718192.370976,1607374,447178.1607,1302897206.37027,0
2021-09-25 00:00:00+00:00,2928.22,2967.52,2801.57,2921.73,491974.0226,2021-09-25 23:59:59.999000+00:00,1428143403.478111,934301,245314.6092,712408056.645926,0
2021-09-26 00:00:00+00:00,2921.84,3115.51,2738.17,3059.37,703594.478,2021-09-26 23:59:59.999000+00:00,2062409598.8948762,1347301,346152.9053,1015957876.595305,0
2021-09-27 00:00:00+00:00,3059.36,3164.94,2922.71,2925.59,510130.7319,2021-09-27 23:59:59.999000+00:00,1564096695.372967,1043885,249913.2903,766484764.1360419,0
2021-09-28 00:00:00+00:00,2924.76,2970.82,2789.0,2804.91,511325.4643,2021-09-28 23:59:59.999000+00:00,1477983245.669702,928494,250476.1527,724263328.0029689,0
2021-09-29 00:00:00+00:00,2805.15,2950.0,2782.0,2850.45,411305.0893,2021-09-29 23:59:59.999000+00:00,1180681056.162314,748804,207837.6036,596539497.02346,0
2021-09-30 00:00:00+00:00,2850.45,3048.42,2837.19,3000.61,506896.7612,2021-09-30 23:59:59.999000+00:00,1514341937.3071163,992243,255146.8926,762091704.426968,0
2021-10-01 00:00:00+00:00,3000.62,3330.0,2969.07,3309.91,648714.6151,2021-10-01 23:59:59.999000+00:00,2063112280.6677914,1446386,336578.1769,1070284895.056629,0
2021-10-02 00:00:00+00:00,3309.91,3469.0,3257.0,3387.76,422551.1811,2021-10-02 23:59:59.999000+00:00,1417055615.816637,1046194,215469.0975,722876150.3671501,0
2021-10-03 00:00:00+00:00,3387.77,3488.0,3342.51,3417.73,360586.8905,2021-10-03 23:59:59.999000+00:00,1231536168.315363,816339,183173.9282,625701691.951877,0
2021-10-04 00:00:00+00:00,3417.73,3437.19,3270.0,3386.31,485204.642,2021-10-04 23:59:59.999000+00:00,1631562261.554976,1090407,234726.4574,789540744.9034591,0
2021-10-05 00:00:00+00:00,3386.31,3545.0,3363.78,3515.27,393900.8818,2021-10-05 23:59:59.999000+00:00,1355905889.6109471,1025512,198949.7787,684720843.632569,0
2021-10-06 00:00:00+00:00,3515.48,3632.11,3342.0,3574.89,618265.5402,2021-10-06 23:59:59.999000+00:00,2172519696.562985,1444856,309931.1456,1089939304.811416,0
2021-10-07 00:00:00+00:00,3574.88,3653.98,3470.8,3587.47,486102.3591,2021-10-07 23:59:59.999000+00:00,1736906584.27609,1252503,243095.0309,868883834.3019049,0
2021-10-08 00:00:00+00:00,3587.47,3695.0,3532.0,3563.13,403597.1437,2021-10-08 23:59:59.999000+00:00,1455713871.2882829,1084792,199496.5173,719958341.956916,0
2021-10-09 00:00:00+00:00,3563.13,3635.0,3538.07,3574.82,361906.7514,2021-10-09 23:59:59.999000+00:00,1299757023.4991632,1175683,181998.6895,653707840.812712,0
2021-10-10 00:00:00+00:00,3574.83,3604.0,3405.0,3414.22,580223.6302,2021-10-10 23:59:59.999000+00:00,2049128230.3442593,1765439,283364.0936,1001342447.915331,0
2021-10-11 00:00:00+00:00,3414.22,3623.8,3371.0,3542.12,493521.882,2021-10-11 23:59:59.999000+00:00,1743391083.658808,1110340,241854.8172,853789828.787545,0
2021-10-12 00:00:00+00:00,3542.12,3547.11,3403.21,3491.46,409377.1918,2021-10-12 23:59:59.999000+00:00,1425455761.4066179,925699,201641.4148,702321739.2320609,0
2021-10-13 00:00:00+00:00,3491.43,3613.0,3412.7,3607.42,393463.1222,2021-10-13 23:59:59.999000+00:00,1376610269.516408,902525,201681.7182,706082588.659431,0
2021-10-14 00:00:00+00:00,3607.41,3824.0,3586.04,3790.82,481894.1473,2021-10-14 23:59:59.999000+00:00,1792792932.944189,1430307,251733.9105,936783652.8873379,0
2021-10-15 00:00:00+00:00,3790.82,3907.77,3734.1,3868.99,504321.732,2021-10-15 23:59:59.999000+00:00,1924965953.8584993,1399937,254168.4935,970514136.648077,0
2021-10-16 00:00:00+00:00,3868.38,3971.0,3803.56,3829.96,373727.8549,2021-10-16 23:59:59.999000+00:00,1452752901.397648,1037769,187096.1122,727596178.479473,0
2021-10-17 00:00:00+00:00,3829.96,3919.19,3640.0,3846.85,368898.9831,2021-10-17 23:59:59.999000+00:00,1406207658.840768,1025324,178427.9421,680830276.477113,0
2021-10-18 00:00:00+00:00,3847.0,3893.14,3676.0,3744.96,401819.9734,2021-10-18 23:59:59.999000+00:00,1520728621.310328,994548,195898.4727,741595496.941215,0
2021-10-19 00:00:00+00:00,3744.96,3886.89,3732.0,3877.03,341268.3723,2021-10-19 23:59:59.999000+00:00,1300066269.9331422,925015,174324.5608,664357630.0123689,0
2021-10-20 00:00:00+00:00,3876.98,4169.0,3828.05,4161.15,537383.09732,2021-10-20 23:59:59.999000+00:00,2149449047.3673105,1766454,279381.99444,1118325109.6206872,0
2021-10-21 00:00:00+00:00,4161.37,4375.0,4013.13,4052.99,798566.55805,2021-10-21 23:59:59.999000+00:00,3335123440.998212,2380751,404846.9768,1692164862.5576444,0
2021-10-22 00:00:00+00:00,4053.0,4167.41,3888.0,3972.2,463222.5428,2021-10-22 23:59:59.999000+00:00,1872218697.8510969,1133846,222124.1917,898314133.554093,0
2021-10-23 00:00:00+00:00,3972.19,4172.0,3937.51,4167.12,326576.9601,2021-10-23 23:59:59.999000+00:00,1323345505.7575169,940891,168280.0749,682461302.9820809,0
2021-10-24 00:00:00+00:00,4167.13,4186.57,3961.5,4082.33,350115.8386,2021-10-24 23:59:59.999000+00:00,1421627004.334803,917969,173779.212,705808722.830333,0
2021-10-25 00:00:00+00:00,4082.33,4236.0,4067.71,4220.37,347438.6534,2021-10-25 23:59:59.999000+00:00,1445430078.54488,939963,173328.5306,721155504.7567849,0
2021-10-26 00:00:00+00:00,4220.36,4297.0,4090.21,4131.52,414498.1599,2021-10-26 23:59:59.999000+00:00,1739912498.469915,1285913,205853.0689,864564656.686144,0
